,continent,country,year,life expectancy,population,fertility
10103,Australia and Oceania,Solomon Islands,1955,47.68,102027.0,6.4
10104,Australia and Oceania,Solomon Islands,1956,48.26,104962.0,6.4
10105,Australia and Oceania,Solomon Islands,1957,48.83,108015.0,6.4
10106,Australia and Oceania,Solomon Islands,1958,49.41,111181.0,6.39
10107,Australia and Oceania,Solomon Islands,1959,49.98,114463.0,6.39
10108,Australia and Oceania,Solomon Islands,1960,50.55,117869.0,6.39
10109,Australia and Oceania,Solomon Islands,1961,51.12,121403.0,6.39
10110,Australia and Oceania,Solomon Islands,1962,51.69,125068.0,6.38
10111,Australia and Oceania,Solomon Islands,1963,52.27,128863.0,6.39
10112,Australia and Oceania,Solomon Islands,1964,52.84,132787.0,6.39
10113,Australia and Oceania,Solomon Islands,1965,53.42,136847.0,6.42
10114,Australia and Oceania,Solomon Islands,1966,54.0,141027.0,6.47
10115,Australia and Oceania,Solomon Islands,1967,54.58,145354.0,6.55
10116,Australia and Oceania,Solomon Islands,1968,55.16,149926.0,6.66
10117,Australia and Oceania,Solomon Islands,1969,55.74,154876.0,6.78
10118,Australia and Oceania,Solomon Islands,1970,56.31,160292.0,6.91
10119,Australia and Oceania,Solomon Islands,1971,56.91,166214.0,7.04
10120,Australia and Oceania,Solomon Islands,1972,57.52,172599.0,7.15
10121,Australia and Oceania,Solomon Islands,1973,58.13,179354.0,7.22
10122,Australia and Oceania,Solomon Islands,1974,58.74,186338.0,7.25
10123,Australia and Oceania,Solomon Islands,1975,59.33,193447.0,7.24
10124,Australia and Oceania,Solomon Islands,1976,59.9,200642.0,7.18
10125,Australia and Oceania,Solomon Islands,1977,60.43,207942.0,7.1
10126,Australia and Oceania,Solomon Islands,1978,60.89,215353.0,6.99
10127,Australia and Oceania,Solomon Islands,1979,61.27,222905.0,6.87
10128,Australia and Oceania,Solomon Islands,1980,61.53,230614.0,6.75
10129,Australia and Oceania,Solomon Islands,1981,61.59,238488.0,6.63
10130,Australia and Oceania,Solomon Islands,1982,61.46,246502.0,6.53
10131,Australia and Oceania,Solomon Islands,1983,61.16,254602.0,6.43
10132,Australia and Oceania,Solomon Islands,1984,60.74,262719.0,6.35
10133,Australia and Oceania,Solomon Islands,1985,60.26,270809.0,6.28
10134,Australia and Oceania,Solomon Islands,1986,59.84,278846.0,6.21
10135,Australia and Oceania,Solomon Islands,1987,59.58,286868.0,6.14
10136,Australia and Oceania,Solomon Islands,1988,59.52,294962.0,6.06
10137,Australia and Oceania,Solomon Islands,1989,59.7,303258.0,5.96
10138,Australia and Oceania,Solomon Islands,1990,60.1,311849.0,5.85
10139,Australia and Oceania,Solomon Islands,1991,60.0,320764.0,5.73
10140,Australia and Oceania,Solomon Islands,1992,60.4,329984.0,5.6
10141,Australia and Oceania,Solomon Islands,1993,60.6,339490.0,5.46
10142,Australia and Oceania,Solomon Islands,1994,60.9,349250.0,5.33
10143,Australia and Oceania,Solomon Islands,1995,61.1,359236.0,5.2
10144,Australia and Oceania,Solomon Islands,1996,61.4,369438.0,5.08
10145,Australia and Oceania,Solomon Islands,1997,61.5,379859.0,4.97
10146,Australia and Oceania,Solomon Islands,1998,61.6,390489.0,4.87
10147,Australia and Oceania,Solomon Islands,1999,61.7,401319.0,4.79
10148,Australia and Oceania,Solomon Islands,2000,61.7,412336.0,4.72
10149,Australia and Oceania,Solomon Islands,2001,61.7,423535.0,4.67
10150,Australia and Oceania,Solomon Islands,2002,61.7,434893.0,4.62
10151,Australia and Oceania,Solomon Islands,2003,61.7,446352.0,4.58
10152,Australia and Oceania,Solomon Islands,2004,61.7,457841.0,4.54
10153,Australia and Oceania,Solomon Islands,2005,61.8,469306.0,4.5
10154,Australia and Oceania,Solomon Islands,2006,61.9,480716.0,4.46
10155,Australia and Oceania,Solomon Islands,2007,61.9,492075.0,4.41
10156,Australia and Oceania,Solomon Islands,2008,62.3,503410.0,4.36
10157,Australia and Oceania,Solomon Islands,2009,62.4,514767.0,4.3
10158,Australia and Oceania,Solomon Islands,2010,62.7,526177.0,4.24
10159,Australia and Oceania,Solomon Islands,2011,63.0,537648.0,4.17
10160,Australia and Oceania,Solomon Islands,2012,63.3,549162.0,4.1
10161,Australia and Oceania,Solomon Islands,2013,63.5,560685.0,4.03
10162,Australia and Oceania,Solomon Islands,2014,63.6,572171.0,3.97
10163,Australia and Oceania,Solomon Islands,2015,64.0,583591.0,3.91
10164,Australia and Oceania,Tonga,1950,57.83,47220.0,7.33
10165,Australia and Oceania,Tonga,1951,58.0,49311.0,7.32
10166,Australia and Oceania,Tonga,1952,58.35,51171.0,7.3
10167,Australia and Oceania,Tonga,1953,58.7,52784.0,7.29
10168,Australia and Oceania,Tonga,1954,59.05,54154.0,7.29
10169,Australia and Oceania,Tonga,1955,59.41,55324.0,7.29
10170,Australia and Oceania,Tonga,1956,59.77,56366.0,7.31
10171,Australia and Oceania,Tonga,1957,60.12,57386.0,7.33
10172,Australia and Oceania,Tonga,1958,60.48,58508.0,7.35
10173,Australia and Oceania,Tonga,1959,60.84,59874.0,7.36
10174,Australia and Oceania,Tonga,1960,61.2,61600.0,7.36
10175,Australia and Oceania,Tonga,1961,61.56,63740.0,7.35
10176,Australia and Oceania,Tonga,1962,61.91,66255.0,7.3
10177,Australia and Oceania,Tonga,1963,62.26,69000.0,7.23
10178,Australia and Oceania,Tonga,1964,62.6,71757.0,7.12
10179,Australia and Oceania,Tonga,1965,62.94,74363.0,6.97
10180,Australia and Oceania,Tonga,1966,63.27,76787.0,6.8
10181,Australia and Oceania,Tonga,1967,63.61,79048.0,6.59
10182,Australia and Oceania,Tonga,1968,63.93,81096.0,6.37
10183,Australia and Oceania,Tonga,1969,64.26,82879.0,6.15
10184,Australia and Oceania,Tonga,1970,64.58,84370.0,5.94
10185,Australia and Oceania,Tonga,1971,64.88,85520.0,5.76
10186,Australia and Oceania,Tonga,1972,65.17,86349.0,5.62
10187,Australia and Oceania,Tonga,1973,65.44,86985.0,5.51
10188,Australia and Oceania,Tonga,1974,65.69,87609.0,5.45
10189,Australia and Oceania,Tonga,1975,65.93,88347.0,5.43
10190,Australia and Oceania,Tonga,1976,66.16,89258.0,5.44
10191,Australia and Oceania,Tonga,1977,66.39,90296.0,5.47
10192,Australia and Oceania,Tonga,1978,66.61,91360.0,5.51
10193,Australia and Oceania,Tonga,1979,66.84,92299.0,5.54
10194,Australia and Oceania,Tonga,1980,67.08,93007.0,5.55
10195,Australia and Oceania,Tonga,1981,67.32,93452.0,5.53
10196,Australia and Oceania,Tonga,1982,67.56,93683.0,5.48
10197,Australia and Oceania,Tonga,1983,67.8,93775.0,5.39
10198,Australia and Oceania,Tonga,1984,68.04,93838.0,5.27
10199,Australia and Oceania,Tonga,1985,68.27,93953.0,5.13
10200,Australia and Oceania,Tonga,1986,68.48,94147.0,4.99
10201,Australia and Oceania,Tonga,1987,68.67,94399.0,4.86
10202,Australia and Oceania,Tonga,1988,68.83,94680.0,4.76
10203,Australia and Oceania,Tonga,1989,68.98,94943.0,4.69
10204,Australia and Oceania,Tonga,1990,69.1,95152.0,4.64
10205,Australia and Oceania,Tonga,1991,69.3,95304.0,4.61
10206,Australia and Oceania,Tonga,1992,69.4,95421.0,4.58
10207,Australia and Oceania,Tonga,1993,69.5,95532.0,4.55
10208,Australia and Oceania,Tonga,1994,69.5,95678.0,4.5
10209,Australia and Oceania,Tonga,1995,69.6,95889.0,4.45
10210,Australia and Oceania,Tonga,1996,69.7,96174.0,4.39
10211,Australia and Oceania,Tonga,1997,69.7,96526.0,4.34
10212,Australia and Oceania,Tonga,1998,69.7,96937.0,4.3
10213,Australia and Oceania,Tonga,1999,69.6,97398.0,4.27
10214,Australia and Oceania,Tonga,2000,69.6,97898.0,4.25
10215,Australia and Oceania,Tonga,2001,69.6,98434.0,4.24
10216,Australia and Oceania,Tonga,2002,69.7,99005.0,4.22
10217,Australia and Oceania,Tonga,2003,69.6,99606.0,4.2
10218,Australia and Oceania,Tonga,2004,69.8,100226.0,4.18
10219,Australia and Oceania,Tonga,2005,70.0,100858.0,4.14
10220,Australia and Oceania,Tonga,2006,70.1,101507.0,4.1
10221,Australia and Oceania,Tonga,2007,70.2,102169.0,4.06
10222,Australia and Oceania,Tonga,2008,70.3,102816.0,4.01
10223,Australia and Oceania,Tonga,2009,68.6,103416.0,3.96
10224,Australia and Oceania,Tonga,2010,70.7,103947.0,3.91
10225,Australia and Oceania,Tonga,2011,70.8,104392.0,3.86
10226,Australia and Oceania,Tonga,2012,71.0,104769.0,3.82
10227,Australia and Oceania,Tonga,2013,71.2,105139.0,3.77
10228,Australia and Oceania,Tonga,2014,71.3,105586.0,3.72
10229,Australia and Oceania,Tonga,2015,71.5,106170.0,3.68
10230,Australia and Oceania,Vanuatu,1950,40.52,47695.0,7.68
10231,Australia and Oceania,Vanuatu,1951,40.79,48919.0,7.66
10232,Australia and Oceania,Vanuatu,1952,41.36,50295.0,7.62
10233,Australia and Oceania,Vanuatu,1953,41.94,51774.0,7.58
10234,Australia and Oceania,Vanuatu,1954,42.51,53325.0,7.54
10235,Australia and Oceania,Vanuatu,1955,43.09,54924.0,7.49
10236,Australia and Oceania,Vanuatu,1956,43.67,56564.0,7.44
10237,Australia and Oceania,Vanuatu,1957,44.24,58246.0,7.39
10238,Australia and Oceania,Vanuatu,1958,44.82,59984.0,7.33
10239,Australia and Oceania,Vanuatu,1959,45.4,61796.0,7.27
10240,Australia and Oceania,Vanuatu,1960,45.97,63701.0,7.2
10241,Australia and Oceania,Vanuatu,1961,46.55,65708.0,7.12
10242,Australia and Oceania,Vanuatu,1962,47.14,67806.0,7.03
10243,Australia and Oceania,Vanuatu,1963,47.71,69962.0,6.94
10244,Australia and Oceania,Vanuatu,1964,48.29,72131.0,6.84
10245,Australia and Oceania,Vanuatu,1965,48.87,74287.0,6.73
10246,Australia and Oceania,Vanuatu,1966,49.44,76410.0,6.63
10247,Australia and Oceania,Vanuatu,1967,50.01,78518.0,6.53
10248,Australia and Oceania,Vanuatu,1968,50.56,80669.0,6.43
10249,Australia and Oceania,Vanuatu,1969,51.12,82941.0,6.35
10250,Australia and Oceania,Vanuatu,1970,51.67,85388.0,6.27
10251,Australia and Oceania,Vanuatu,1971,52.21,88023.0,6.2
10252,Australia and Oceania,Vanuatu,1972,52.77,90824.0,6.13
10253,Australia and Oceania,Vanuatu,1973,53.33,93761.0,6.07
10254,Australia and Oceania,Vanuatu,1974,53.89,96793.0,6.0
10255,Australia and Oceania,Vanuatu,1975,54.46,99879.0,5.93
10256,Australia and Oceania,Vanuatu,1976,55.05,103024.0,5.86
10257,Australia and Oceania,Vanuatu,1977,55.64,106223.0,5.79
10258,Australia and Oceania,Vanuatu,1978,56.24,109429.0,5.72
10259,Australia and Oceania,Vanuatu,1979,56.83,112579.0,5.65
10260,Australia and Oceania,Vanuatu,1980,57.41,115634.0,5.58
10261,Australia and Oceania,Vanuatu,1981,57.97,118578.0,5.5
10262,Australia and Oceania,Vanuatu,1982,58.5,121433.0,5.43
10263,Australia and Oceania,Vanuatu,1983,58.98,124248.0,5.36
10264,Australia and Oceania,Vanuatu,1984,59.44,127094.0,5.28
10265,Australia and Oceania,Vanuatu,1985,59.87,130028.0,5.21
10266,Australia and Oceania,Vanuatu,1986,60.27,133040.0,5.14
10267,Australia and Oceania,Vanuatu,1987,60.67,136129.0,5.08
10268,Australia and Oceania,Vanuatu,1988,61.07,139369.0,5.02
10269,Australia and Oceania,Vanuatu,1989,61.48,142852.0,4.97
10270,Australia and Oceania,Vanuatu,1990,61.9,146633.0,4.93
10271,Australia and Oceania,Vanuatu,1991,62.0,150779.0,4.89
10272,Australia and Oceania,Vanuatu,1992,62.1,155242.0,4.85
10273,Australia and Oceania,Vanuatu,1993,62.2,159814.0,4.81
10274,Australia and Oceania,Vanuatu,1994,62.2,164209.0,4.78
10275,Australia and Oceania,Vanuatu,1995,62.3,168236.0,4.73
10276,Australia and Oceania,Vanuatu,1996,62.4,171802.0,4.68
10277,Australia and Oceania,Vanuatu,1997,61.2,175004.0,4.61
10278,Australia and Oceania,Vanuatu,1998,62.5,178074.0,4.54
10279,Australia and Oceania,Vanuatu,1999,62.0,181346.0,4.46
10280,Australia and Oceania,Vanuatu,2000,62.5,185058.0,4.37
10281,Australia and Oceania,Vanuatu,2001,62.5,189288.0,4.27
10282,Australia and Oceania,Vanuatu,2002,62.5,193957.0,4.16
10283,Australia and Oceania,Vanuatu,2003,62.5,198963.0,4.06
10284,Australia and Oceania,Vanuatu,2004,62.6,204144.0,3.95
10285,Australia and Oceania,Vanuatu,2005,62.7,209375.0,3.85
10286,Australia and Oceania,Vanuatu,2006,62.9,214635.0,3.76
10287,Australia and Oceania,Vanuatu,2007,63.2,219956.0,3.68
10288,Australia and Oceania,Vanuatu,2008,63.4,225335.0,3.61
10289,Australia and Oceania,Vanuatu,2009,63.6,230782.0,3.55
10290,Australia and Oceania,Vanuatu,2010,63.9,236299.0,3.5
10291,Australia and Oceania,Vanuatu,2011,64.1,241876.0,3.46
10292,Australia and Oceania,Vanuatu,2012,64.4,247498.0,3.42
10293,Australia and Oceania,Vanuatu,2013,64.6,253165.0,3.38
10294,Australia and Oceania,Vanuatu,2014,64.7,258883.0,3.35
10295,Australia and Oceania,Vanuatu,2015,64.9,264652.0,3.31
10296,South America,Argentina,1950,61.61,17150335.0,3.16
10297,South America,Argentina,1951,61.93,17507132.0,3.16
10298,South America,Argentina,1952,62.54,17866097.0,3.16
10299,South America,Argentina,1953,63.1,18224150.0,3.15
10300,South America,Argentina,1954,63.59,18579041.0,3.15
10301,South America,Argentina,1955,64.03,18929350.0,3.14
10302,South America,Argentina,1956,64.41,19274526.0,3.14
10303,South America,Argentina,1957,64.73,19614848.0,3.13
10304,South America,Argentina,1958,65.0,19951326.0,3.12
10305,South America,Argentina,1959,65.22,20285530.0,3.12
10306,South America,Argentina,1960,65.39,20619075.0,3.11
10307,South America,Argentina,1961,65.53,20953079.0,3.1
10308,South America,Argentina,1962,65.64,21287682.0,3.09
10309,South America,Argentina,1963,65.74,21621845.0,3.08
10310,South America,Argentina,1964,65.84,21953926.0,3.07
10311,South America,Argentina,1965,65.95,22283389.0,3.06
10312,South America,Argentina,1966,66.08,22608747.0,3.05
10313,South America,Argentina,1967,66.26,22932201.0,3.05
10314,South America,Argentina,1968,66.47,23261273.0,3.05
10315,South America,Argentina,1969,66.72,23605992.0,3.06
10316,South America,Argentina,1970,67.01,23973062.0,3.07
10317,South America,Argentina,1971,67.32,24366442.0,3.1
10318,South America,Argentina,1972,67.64,24782950.0,3.15
10319,South America,Argentina,1973,67.96,25213388.0,3.2
10320,South America,Argentina,1974,68.28,25644505.0,3.26
10321,South America,Argentina,1975,68.6,26066975.0,3.32
10322,South America,Argentina,1976,68.92,26477153.0,3.37
10323,South America,Argentina,1977,69.24,26878567.0,3.39
10324,South America,Argentina,1978,69.57,27277742.0,3.39
10325,South America,Argentina,1979,69.89,27684530.0,3.37
10326,South America,Argentina,1980,70.2,28105889.0,3.33
10327,South America,Argentina,1981,70.51,28543366.0,3.27
10328,South America,Argentina,1982,70.78,28993989.0,3.21
10329,South America,Argentina,1983,71.04,29454739.0,3.16
10330,South America,Argentina,1984,71.26,29920907.0,3.12
10331,South America,Argentina,1985,71.46,30388781.0,3.09
10332,South America,Argentina,1986,71.66,30857242.0,3.07
10333,South America,Argentina,1987,71.84,31326473.0,3.06
10334,South America,Argentina,1988,72.05,31795515.0,3.04
10335,South America,Argentina,1989,72.26,32263559.0,3.02
10336,South America,Argentina,1990,72.5,32729740.0,2.99
10337,South America,Argentina,1991,72.7,33193920.0,2.96
10338,South America,Argentina,1992,72.8,33655149.0,2.92
10339,South America,Argentina,1993,73.1,34110912.0,2.88
10340,South America,Argentina,1994,73.4,34558114.0,2.83
10341,South America,Argentina,1995,73.5,34994818.0,2.77
10342,South America,Argentina,1996,73.5,35419683.0,2.72
10343,South America,Argentina,1997,73.6,35833965.0,2.66
10344,South America,Argentina,1998,73.8,36241578.0,2.6
10345,South America,Argentina,1999,73.9,36648054.0,2.54
10346,South America,Argentina,2000,74.2,37057453.0,2.48
10347,South America,Argentina,2001,74.3,37471535.0,2.42
10348,South America,Argentina,2002,74.3,37889443.0,2.38
10349,South America,Argentina,2003,74.5,38309475.0,2.34
10350,South America,Argentina,2004,75.0,38728778.0,2.31
10351,South America,Argentina,2005,75.3,39145491.0,2.29
10352,South America,Argentina,2006,75.3,39558750.0,2.27
10353,South America,Argentina,2007,75.2,39969903.0,2.25
10354,South America,Argentina,2008,75.4,40381860.0,2.24
10355,South America,Argentina,2009,75.6,40798641.0,2.23
10356,South America,Argentina,2010,75.8,41222875.0,2.22
10357,South America,Argentina,2011,76.0,41655616.0,2.2
10358,South America,Argentina,2012,76.1,42095224.0,2.19
10359,South America,Argentina,2013,76.2,42538304.0,2.18
10360,South America,Argentina,2014,76.3,42980026.0,2.16
10361,South America,Argentina,2015,76.5,43416755.0,2.15
10362,South America,Bolivia,1950,40.41,3089649.0,6.72
10363,South America,Bolivia,1951,40.6,3140342.0,6.73
10364,South America,Bolivia,1952,40.94,3193287.0,6.75
10365,South America,Bolivia,1953,41.28,3248462.0,6.76
10366,South America,Bolivia,1954,41.64,3305835.0,6.77
10367,South America,Bolivia,1955,41.98,3365363.0,6.77
10368,South America,Bolivia,1956,42.34,3426999.0,6.77
10369,South America,Bolivia,1957,42.7,3490685.0,6.75
10370,South America,Bolivia,1958,43.05,3556361.0,6.74
10371,South America,Bolivia,1959,43.41,3623964.0,6.72
10372,South America,Bolivia,1960,43.77,3693451.0,6.7
10373,South America,Bolivia,1961,44.14,3764815.0,6.67
10374,South America,Bolivia,1962,44.5,3838096.0,6.65
10375,South America,Bolivia,1963,44.88,3913397.0,6.63
10376,South America,Bolivia,1964,45.24,3990855.0,6.61
10377,South America,Bolivia,1965,45.62,4070590.0,6.59
10378,South America,Bolivia,1966,45.99,4152665.0,6.59
10379,South America,Bolivia,1967,46.34,4237126.0,6.59
10380,South America,Bolivia,1968,46.69,4324066.0,6.59
10381,South America,Bolivia,1969,47.05,4413584.0,6.59
10382,South America,Bolivia,1970,47.44,4505774.0,6.58
10383,South America,Bolivia,1971,47.86,4600596.0,6.55
10384,South America,Bolivia,1972,48.34,4698090.0,6.5
10385,South America,Bolivia,1973,48.89,4798510.0,6.42
10386,South America,Bolivia,1974,49.5,4902173.0,6.31
10387,South America,Bolivia,1975,50.19,5009259.0,6.18
10388,South America,Bolivia,1976,50.93,5119833.0,6.04
10389,South America,Bolivia,1977,51.73,5233677.0,5.9
10390,South America,Bolivia,1978,52.54,5350320.0,5.76
10391,South America,Bolivia,1979,53.38,5469123.0,5.63
10392,South America,Bolivia,1980,54.21,5589572.0,5.52
10393,South America,Bolivia,1981,55.04,5711598.0,5.42
10394,South America,Bolivia,1982,55.87,5835186.0,5.34
10395,South America,Bolivia,1983,56.67,5959962.0,5.26
10396,South America,Bolivia,1984,57.47,6085499.0,5.19
10397,South America,Bolivia,1985,58.22,6211549.0,5.13
10398,South America,Bolivia,1986,58.96,6337893.0,5.07
10399,South America,Bolivia,1987,59.65,6464736.0,5.03
10400,South America,Bolivia,1988,60.33,6592787.0,4.99
10401,South America,Bolivia,1989,60.98,6723046.0,4.95
10402,South America,Bolivia,1990,61.6,6856246.0,4.91
10403,South America,Bolivia,1991,62.2,6992521.0,4.87
10404,South America,Bolivia,1992,62.7,7131699.0,4.81
10405,South America,Bolivia,1993,63.2,7273824.0,4.74
10406,South America,Bolivia,1994,63.8,7418864.0,4.66
10407,South America,Bolivia,1995,64.4,7566716.0,4.58
10408,South America,Bolivia,1996,65.1,7717445.0,4.48
10409,South America,Bolivia,1997,65.6,7870860.0,4.39
10410,South America,Bolivia,1998,66.3,8026257.0,4.3
10411,South America,Bolivia,1999,66.9,8182710.0,4.22
10412,South America,Bolivia,2000,67.6,8339512.0,4.14
10413,South America,Bolivia,2001,68.3,8496378.0,4.06
10414,South America,Bolivia,2002,68.7,8653343.0,3.98
10415,South America,Bolivia,2003,69.3,8810420.0,3.9
10416,South America,Bolivia,2004,69.8,8967740.0,3.81
10417,South America,Bolivia,2005,70.2,9125405.0,3.72
10418,South America,Bolivia,2006,70.6,9283345.0,3.63
10419,South America,Bolivia,2007,70.9,9441482.0,3.55
10420,South America,Bolivia,2008,71.2,9599916.0,3.48
10421,South America,Bolivia,2009,71.6,9758799.0,3.41
10422,South America,Bolivia,2010,71.8,9918245.0,3.36
10423,South America,Bolivia,2011,72.1,10078238.0,3.31
10424,South America,Bolivia,2012,72.4,10238762.0,3.26
10425,South America,Bolivia,2013,72.7,10399931.0,3.22
10426,South America,Bolivia,2014,72.9,10561887.0,3.18
10427,South America,Bolivia,2015,73.2,10724705.0,3.14
10428,South America,Brazil,1950,50.33,53974726.0,6.18
10429,South America,Brazil,1951,50.59,55605541.0,6.17
10430,South America,Brazil,1952,51.1,57304772.0,6.15
10431,South America,Brazil,1953,51.62,59053267.0,6.14
10432,South America,Brazil,1954,52.14,60838782.0,6.14
10433,South America,Brazil,1955,52.66,62655984.0,6.14
10434,South America,Brazil,1956,53.19,64506874.0,6.16
10435,South America,Brazil,1957,53.71,66400362.0,6.18
10436,South America,Brazil,1958,54.23,68351012.0,6.2
10437,South America,Brazil,1959,54.75,70376952.0,6.21
10438,South America,Brazil,1960,55.27,72493585.0,6.21
10439,South America,Brazil,1961,55.78,74706888.0,6.19
10440,South America,Brazil,1962,56.27,77007549.0,6.14
10441,South America,Brazil,1963,56.75,79368453.0,6.06
10442,South America,Brazil,1964,57.21,81751802.0,5.95
10443,South America,Brazil,1965,57.66,84130061.0,5.82
10444,South America,Brazil,1966,58.07,86494987.0,5.66
10445,South America,Brazil,1967,58.49,88853679.0,5.49
10446,South America,Brazil,1968,58.91,91213009.0,5.33
10447,South America,Brazil,1969,59.31,93585746.0,5.17
10448,South America,Brazil,1970,59.73,95982453.0,5.02
10449,South America,Brazil,1971,60.14,98402200.0,4.9
10450,South America,Brazil,1972,60.56,100844391.0,4.78
10451,South America,Brazil,1973,60.98,103320787.0,4.68
10452,South America,Brazil,1974,61.41,105846274.0,4.59
10453,South America,Brazil,1975,61.84,108431284.0,4.5
10454,South America,Brazil,1976,62.27,111076063.0,4.42
10455,South America,Brazil,1977,62.68,113776467.0,4.34
10456,South America,Brazil,1978,63.07,116532153.0,4.26
10457,South America,Brazil,1979,63.45,119341444.0,4.17
10458,South America,Brazil,1980,63.81,122199721.0,4.07
10459,South America,Brazil,1981,64.18,125107382.0,3.97
10460,South America,Brazil,1982,64.55,128054757.0,3.85
10461,South America,Brazil,1983,64.94,131014337.0,3.72
10462,South America,Brazil,1984,65.34,133950551.0,3.59
10463,South America,Brazil,1985,65.76,136836428.0,3.45
10464,South America,Brazil,1986,66.18,139664639.0,3.31
10465,South America,Brazil,1987,66.6,142437479.0,3.17
10466,South America,Brazil,1988,67.04,145150468.0,3.04
10467,South America,Brazil,1989,67.47,147801816.0,2.92
10468,South America,Brazil,1990,67.9,150393143.0,2.81
10469,South America,Brazil,1991,68.1,152916852.0,2.72
10470,South America,Brazil,1992,68.3,155379009.0,2.64
10471,South America,Brazil,1993,68.5,157812220.0,2.58
10472,South America,Brazil,1994,68.8,160260508.0,2.54
10473,South America,Brazil,1995,69.0,162755054.0,2.5
10474,South America,Brazil,1996,69.3,165303155.0,2.47
10475,South America,Brazil,1997,69.6,167893835.0,2.45
10476,South America,Brazil,1998,69.9,170516482.0,2.43
10477,South America,Brazil,1999,70.3,173153066.0,2.4
10478,South America,Brazil,2000,70.7,175786441.0,2.36
10479,South America,Brazil,2001,71.1,178419396.0,2.32
10480,South America,Brazil,2002,71.4,181045592.0,2.26
10481,South America,Brazil,2003,71.7,183627339.0,2.2
10482,South America,Brazil,2004,72.0,186116363.0,2.14
10483,South America,Brazil,2005,72.4,188479240.0,2.07
10484,South America,Brazil,2006,72.7,190698241.0,2.0
10485,South America,Brazil,2007,73.0,192784521.0,1.94
10486,South America,Brazil,2008,73.2,194769696.0,1.9
10487,South America,Brazil,2009,73.4,196701298.0,1.86
10488,South America,Brazil,2010,73.6,198614208.0,1.84
10489,South America,Brazil,2011,73.8,200517584.0,1.82
10490,South America,Brazil,2012,74.0,202401584.0,1.81
10491,South America,Brazil,2013,74.1,204259377.0,1.8
10492,South America,Brazil,2014,74.3,206077898.0,1.79
10493,South America,Brazil,2015,74.4,207847528.0,1.78
10494,South America,Chile,1950,54.25,6142899.0,4.62
10495,South America,Chile,1951,54.35,6278346.0,4.71
10496,South America,Chile,1952,54.56,6417543.0,4.88
10497,South America,Chile,1953,54.79,6561033.0,5.04
10498,South America,Chile,1954,55.03,6709188.0,5.18
10499,South America,Chile,1955,55.29,6862211.0,5.3
10500,South America,Chile,1956,55.57,7020125.0,5.41
10501,South America,Chile,1957,55.86,7182786.0,5.49
10502,South America,Chile,1958,56.16,7349892.0,5.55
10503,South America,Chile,1959,56.5,7521016.0,5.58
10504,South America,Chile,1960,56.85,7695692.0,5.58
10505,South America,Chile,1961,57.23,7873504.0,5.54
10506,South America,Chile,1962,57.63,8054166.0,5.46
10507,South America,Chile,1963,58.07,8237555.0,5.34
10508,South America,Chile,1964,58.54,8423614.0,5.19
10509,South America,Chile,1965,59.03,8612074.0,5.0
10510,South America,Chile,1966,59.54,8802926.0,4.8
10511,South America,Chile,1967,60.07,8995410.0,4.59
10512,South America,Chile,1968,60.61,9187592.0,4.39
10513,South America,Chile,1969,61.17,9377005.0,4.2
10514,South America,Chile,1970,61.74,9561868.0,4.02
10515,South America,Chile,1971,62.34,9741579.0,3.85
10516,South America,Chile,1972,62.98,9916558.0,3.68
10517,South America,Chile,1973,63.63,10087377.0,3.5
10518,South America,Chile,1974,64.31,10255074.0,3.33
10519,South America,Chile,1975,65.02,10420590.0,3.16
10520,South America,Chile,1976,65.75,10584237.0,3.01
10521,South America,Chile,1977,66.5,10746328.0,2.89
10522,South America,Chile,1978,67.25,10907901.0,2.79
10523,South America,Chile,1979,67.99,11070198.0,2.72
10524,South America,Chile,1980,68.7,11234340.0,2.68
10525,South America,Chile,1981,69.36,11400489.0,2.66
10526,South America,Chile,1982,69.97,11569135.0,2.65
10527,South America,Chile,1983,70.51,11742057.0,2.65
10528,South America,Chile,1984,71.0,11921407.0,2.66
10529,South America,Chile,1985,71.42,12108576.0,2.66
10530,South America,Chile,1986,71.8,12304203.0,2.66
10531,South America,Chile,1987,72.14,12507488.0,2.65
10532,South America,Chile,1988,72.47,12716508.0,2.65
10533,South America,Chile,1989,72.79,12928491.0,2.64
10534,South America,Chile,1990,73.1,13141202.0,2.62
10535,South America,Chile,1991,74.1,13354054.0,2.6
10536,South America,Chile,1992,75.0,13566942.0,2.56
10537,South America,Chile,1993,75.2,13778676.0,2.51
10538,South America,Chile,1994,75.3,13987999.0,2.45
10539,South America,Chile,1995,75.4,14193986.0,2.39
10540,South America,Chile,1996,75.7,14396020.0,2.32
10541,South America,Chile,1997,76.2,14594070.0,2.25
10542,South America,Chile,1998,76.6,14788609.0,2.19
10543,South America,Chile,1999,76.9,14980484.0,2.14
10544,South America,Chile,2000,77.3,15170387.0,2.09
10545,South America,Chile,2001,77.4,15358418.0,2.05
10546,South America,Chile,2002,77.7,15544554.0,2.01
10547,South America,Chile,2003,77.8,15729268.0,1.99
10548,South America,Chile,2004,78.0,15913119.0,1.96
10549,South America,Chile,2005,78.2,16096571.0,1.94
10550,South America,Chile,2006,78.2,16279728.0,1.92
10551,South America,Chile,2007,78.3,16462701.0,1.9
10552,South America,Chile,2008,78.5,16645940.0,1.89
10553,South America,Chile,2009,78.5,16829957.0,1.87
10554,South America,Chile,2010,78.5,17015048.0,1.86
10555,South America,Chile,2011,78.9,17201305.0,1.84
